web-scraper-order,web-scraper-start-url,pagination,pagination-href,person,person-href,name,image-src,birth,death,place_burried,category,biography,organization/association/group,Awards/bonuses/prizes,contact info,address - table1,address - table2,job - i,job - table
"1525496765-5558","http://www.nplg.gov.ge/ilia/ka/u4333/","8","http://www.nplg.gov.ge/ilia/ka/u4333/8/","ჭეიშვილი, აკაკი ივლიანეს ძე","http://www.nplg.gov.ge/ilia/ka/00006542/","აკაკი ივლიანეს ძე ჭეიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525496115-5258","http://www.nplg.gov.ge/ilia/ka/u4334/","5","http://www.nplg.gov.ge/ilia/ka/u4334/5/","ხარებაძე, სამსონ","http://www.nplg.gov.ge/ilia/ka/00010095/","სამსონ ხარებაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ალექსანდროპოლის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525496555-5462","http://www.nplg.gov.ge/ilia/ka/u4333/","14","http://www.nplg.gov.ge/ilia/ka/u4333/14/","ჭიჭინაძე, ზაქარია ეგნატეს ძე","http://www.nplg.gov.ge/ilia/ka/00007028/","ზაქარია ეგნატეს ძე ჭიჭინაძე","data/bios/persons/0000/00007028/photo0n.jpg","1854","27 დეკემბერი, 1931  (77 წლის ასაკში)","მთაწმინდის საზოგადო მოღვაწეთა პანთეონი","მწერალი, პუბლიცისტი","ზაქარია ჭიჭინაძე დაიბადა 1854 წელს თბილისში. იგი ეგნატე ჭიჭინაძის ოჯახში მეთხუთმეტე შვილი იყო. დაწყებით განათლება მიიღო თბილისში მთაწმინდის სკოლაში, შემდეგ კი ირაკლის სახელობის სასწავლებელში. 13 წლიდან იწყება მისი შრომითი საქმიანობა, მუშაობს თამბაქოს ფაბრიკაში, სასტუმროში. ერთხანს საცენზურო კომიტეტში მოხელედ. თავიდანვე გატაცებით კითხულობს ისტორიულ და გეოგრაფიულ ლიტერატურას, აგროვებს ძველ ხელნაწერებს.
   ზაქარია ჭიჭინაძე ეგნატე ჭიჭინაძის ოჯახში მეთხუთმეტე შვილი იყო. დაწყებით განათლება მიიღო თბილისში მთაწმინდის სკოლაში, შემდეგ კი ირაკლის სახელობის სასწავლებელში. 13 წლიდან იწყება მისი შრომითი საქმიანობა, მუშაობს თამბაქოს ფაბრიკაში, სასტუმროში. ერთხანს საცენზურო კომიტეტში მოხელედ. თავიდანვე გატაცებით კითხულობს ისტორიულ და გეოგრაფიულ ლიტერატურას, აგროვებს ძველ ხელნაწერებს.
    ზაქარია ჭიჭინაძე 1869 წელს დაუახლოვდა ცნობილ ქართველ პუბლიცისტსა და საზოგადო მოღვაწეს სერგეი მესხს, რომელმაც იგი გაზეთ ""დროების"" თანამშრომლად მიიწვია. ამ გაზეთის ფურცლებზე სისტემატურად იბეჭდებოდა ზ. ჭიჭინაძის წერილები “მთაწმინდელის” ფსევდონიმით. 1875–1878 წლებში ზაქარიამ შეკრიბა 500-ზე მეტი ძველი ხელნაწერი, პერგამენტი და კომენტარებით გამოსცა. ზაქარია ჭიჭინაძე თავის წიგნებს საკუთარ სტამბაში აწყობდა, ბეჭდავდა, კინძავდა და თვითონვე გაჰქონდა ბაზარზე გასაყიდად. მან  გამოსცა ""ქართლის ცხოვრება"" რამდენიმე ტომად. მის მიერაა შედგენილი და გამოცემული მრავალი ისტორიული, ბიბლიოგრაფიული, ეთნოგრაფიული, სამეცნიერო-პოპულარული და სხვა ხასიათის წიგნი. ზაქარიამ შექმნა ქართველ მოღვაწეთა ცხოვრებისა და მოღვაწეობის ამსახველი მონოგრაფიული შრომები. იგი იყო თვითნასწავლი იდეური მიმართულებით ხალხოსანი. გამოაქვეყნა ოუენის, ფურიეს, პრუდონის ლასალისა და ბლანის ბიოგრაფიები, დაწერა ნეკროლოგი კარლ მარქსზე. ავრცელებდა არალეგალურ სოციალისტურ ლიტერატურას, ხელმძღვანელობდა მუშა-ხელოსანთა წრეს. 1913 წელს მეორედ გამოსცა ბროსე–ჩუბინისეული ""ქართლის ცხოვრება"" ორ ნაწილად. 
    ზაქარია ჭიჭინაძემ გამოაქვეყნა საქართველოში ბატონყმობის ფაქტობრივი მდგომარეობის მასალები (დოკუმენტები). გამოცემები არ იყო კრიტიკული, მაგრამ აკმაყოფილებდა ისტორიულ-დოკუმენტური ძეგლების პოპულარიზაციის ინტერესებს. ამავე ინტერესებს ემსახურებოდა ჭიჭინაძის მრავალრიცხოვანი (120-ზე მეტი) ნარკვევი და წერილი საქართველოს პოლიტიკური, სოციალური, ეკონომიკურისა და კულტურის ისტორიის საკითხებზე. 
   1922 წელს  მხცოვან მწიგნობარს მოღვაწეობის 50 წლის იუბილე გადაუხადეს, რომელიც მიჩნეული იქნა ქართული წიგნის იუბილედაც, რადგან ქართული წიგნის შედგენა-გამოცემასთან იყო დაკავშირებული ზაქარია ჭიჭინაძის მთელი შეგნებული ცხოვრება. იგი ამ საქმის პიონერი იყო. გაზეთი ""კომუნისტი"" 1922 წლის 19 თებერვლის ნომერში წერდა: ""ის ცოცხალი მატიანეა ჩვენი მწერლობის და ვისაც სურს გაიგოს ჩვენი აზრის განვითარების ისტორია, ის ზაქარიას ვერ ასცდება"". დიდი დამსახურება მიუძღვის ზაქარია ჭიჭინაძეს ქართულ ხელნაწერთა შეგროვებასა და წიგნების გავრცელებაში, განსაკუთრებით აჭარასა და სამხრეთ საქართველოში.
   ზაქარია ჭიჭინაძე გარდაიცვალა 1931 წელს და დაკრძალულია თბილისში, მწერალთა და საზოგადო მოღვაწეთა მთაწმინდის პანთეონში.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1887-)</li>","null","სახლი
მისამართი:თბილისი","მისამართი:თბილისი","მისამართი:თბილისი","null","null"
"1525496683-5520","http://www.nplg.gov.ge/ilia/ka/u4333/","10","http://www.nplg.gov.ge/ilia/ka/u4333/10/","ჭელიძე, ვასილ გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00012807/","ვასილ გიორგის ძე ჭელიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525496409-5395","http://www.nplg.gov.ge/ilia/ka/u4333/","16","http://www.nplg.gov.ge/ilia/ka/u4333/16/","ჭრელაშვილი, ნიკოლოზ იოსების ძე","http://www.nplg.gov.ge/ilia/ka/00004622/","ნიკოლოზ იოსების ძე ჭრელაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1906-)</li>","null","null","null","null","null","null"
"1525496471-5423","http://www.nplg.gov.ge/ilia/ka/u4333/","17","http://www.nplg.gov.ge/ilia/ka/u4333/17/","ჭუმბურიძე, გრიგოლ","http://www.nplg.gov.ge/ilia/ka/00015763/","გრიგოლ ჭუმბურიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495145-4834","http://www.nplg.gov.ge/ilia/ka/u4334/","16","http://www.nplg.gov.ge/ilia/ka/u4334/16/","ხომასურიძე, ნიკოლოზ ალექსის ძე","http://www.nplg.gov.ge/ilia/ka/00005345/","ნიკოლოზ ალექსის ძე ხომასურიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1907-)</li>","null","null","null","null","null","null"
"1525496014-5212","http://www.nplg.gov.ge/ilia/ka/u4334/","8","http://www.nplg.gov.ge/ilia/ka/u4334/8/","ხახუტაშვილი, დავით","http://www.nplg.gov.ge/ilia/ka/00006884/","დავით ხახუტაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების მუდმივი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525494492-4616","http://www.nplg.gov.ge/ilia/ka/u4335/","10","http://www.nplg.gov.ge/ilia/ka/u4335/10/","ჯარიაშვილი, ნიკოლოზ მათეს ძე","http://www.nplg.gov.ge/ilia/ka/00005524/","ნიკოლოზ მათეს ძე ჯარიაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების კავკავის განყოფილების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525495243-4868","http://www.nplg.gov.ge/ilia/ka/u4334/","26","http://www.nplg.gov.ge/ilia/ka/u4334/26/","ხუციშვილი, კონსტანტინე ალექსანდრეს ძე","http://www.nplg.gov.ge/ilia/ka/00005414/","კონსტანტინე ალექსანდრეს ძე ხუციშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1914-)</li>","null","null","null","null","null","null"
"1525494361-4571","http://www.nplg.gov.ge/ilia/ka/u4335/","13","http://www.nplg.gov.ge/ilia/ka/u4335/13/","ჯაფარიძე, მიხეილ დიმიტრის ძე","http://www.nplg.gov.ge/ilia/ka/00010493/","მიხეილ დიმიტრის ძე ჯაფარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბორჯომის განყოფილების ნამდვილი წევრი (1920-)</li>","null","null","null","null","null","null"
"1525495288-4882","http://www.nplg.gov.ge/ilia/ka/u4334/","28","http://www.nplg.gov.ge/ilia/ka/u4334/28/","ხუხუნია, გრიგოლ","http://www.nplg.gov.ge/ilia/ka/00005422/","გრიგოლ ხუხუნია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების ნამდვილი წევრი (1917-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოხუმის განყოფილების წევრი (1912-)</li>","null","null","null","null","null","null"
"1525496827-5586","http://www.nplg.gov.ge/ilia/ka/u4333/","6","http://www.nplg.gov.ge/ilia/ka/u4333/6/","ჭანტურია, სერგო ბახვას ძე","http://www.nplg.gov.ge/ilia/ka/00012940/","სერგო ბახვას ძე ჭანტურია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1910-1917)</li>","null","null","null","null","null","null"
"1525493568-4293","http://www.nplg.gov.ge/ilia/ka/u4335/","11","http://www.nplg.gov.ge/ilia/ka/u4335/11/","ჯაფარიძე, გიორგი მიხეილის ძე","http://www.nplg.gov.ge/ilia/ka/00005531/","გიორგი მიხეილის ძე ჯაფარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თელავის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525496823-5584","http://www.nplg.gov.ge/ilia/ka/u4333/","6","http://www.nplg.gov.ge/ilia/ka/u4333/6/","ჭანტურია, სპირიდონ","http://www.nplg.gov.ge/ilia/ka/00004547/","სპირიდონ ჭანტურია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1918-)</li>","null","null","null","null","null","null"
"1525496491-5432","http://www.nplg.gov.ge/ilia/ka/u4333/","15","http://www.nplg.gov.ge/ilia/ka/u4333/15/","ჭოჭუა, გრიგოლ ვასილის ძე","http://www.nplg.gov.ge/ilia/ka/00015989/","გრიგოლ ვასილის ძე ჭოჭუა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1910-)</li>","null","null","null","null","null","null"
"1525493954-4430","http://www.nplg.gov.ge/ilia/ka/u4335/","22","http://www.nplg.gov.ge/ilia/ka/u4335/22/","ჯოლოხავა, თადა უტუნას ძე","http://www.nplg.gov.ge/ilia/ka/00015819/","თადა უტუნას ძე ჯოლოხავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფუქის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525493985-4440","http://www.nplg.gov.ge/ilia/ka/u4335/","20","http://www.nplg.gov.ge/ilia/ka/u4335/20/","ჯიშკარიანი, გრიგოლ ბესარიონის ძე","http://www.nplg.gov.ge/ilia/ka/00005481/","გრიგოლ ბესარიონის ძე ჯიშკარიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  სოხუმის განყოფილების წევრი (1910-)</li>","null","null","null","null","null","null"
"1525495569-5007","http://www.nplg.gov.ge/ilia/ka/u4334/","20","http://www.nplg.gov.ge/ilia/ka/u4334/20/","ხოშტარია, სიმონ","http://www.nplg.gov.ge/ilia/ka/00009573/","სიმონ ხოშტარია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1920-)</li>","null","null","null","null","null","null"
"1525496969-5652","http://www.nplg.gov.ge/ilia/ka/u4333/","3","http://www.nplg.gov.ge/ilia/ka/u4333/3/","ჭავჭანიძე, მინა ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00004523/","მინა ივანეს ძე ჭავჭანიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1908-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1909-)</li>","null","null","null","null","null","null"
"1525496837-5591","http://www.nplg.gov.ge/ilia/ka/u4333/","6","http://www.nplg.gov.ge/ilia/ka/u4333/6/","ჭანტურია, მელანია ანტონის ასული","http://www.nplg.gov.ge/ilia/ka/00015331/","მელანია ანტონის ასული ჭანტურია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ბათუმის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525495798-5113","http://www.nplg.gov.ge/ilia/ka/u4334/","14","http://www.nplg.gov.ge/ilia/ka/u4334/14/","ხინთიბიძე, ლავრენტი გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00005225/","ლავრენტი გიორგის ძე ხინთიბიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525497175-5746","http://www.nplg.gov.ge/ilia/ka/u4332/","10","http://www.nplg.gov.ge/ilia/ka/u4332/10/","წულეისკირი, ბარბარე გიორგის ასული","http://www.nplg.gov.ge/ilia/ka/00004341/","ბარბარე გიორგის ასული წულეისკირი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525495620-5031","http://www.nplg.gov.ge/ilia/ka/u4334/","19","http://www.nplg.gov.ge/ilia/ka/u4334/19/","ხოფერია, შალიკო დავითის ძე","http://www.nplg.gov.ge/ilia/ka/00008749/","შალიკო დავითის ძე ხოფერია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525496026-5217","http://www.nplg.gov.ge/ilia/ka/u4334/","7","http://www.nplg.gov.ge/ilia/ka/u4334/7/","ხახვიაშვილი, იაკობ სოლომონის ძე","http://www.nplg.gov.ge/ilia/ka/00005123/","იაკობ სოლომონის ძე ხახვიაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525496121-5261","http://www.nplg.gov.ge/ilia/ka/u4334/","5","http://www.nplg.gov.ge/ilia/ka/u4334/5/","ხარებავა, ქსენია ბ.","http://www.nplg.gov.ge/ilia/ka/00015093/","ქსენია ბ. ხარებავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სამურზაყანოს განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525496625-5494","http://www.nplg.gov.ge/ilia/ka/u4333/","12","http://www.nplg.gov.ge/ilia/ka/u4333/12/","ჭითავა, გაბრიელ პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00008651/","გაბრიელ პავლეს ძე ჭითავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525496784-5566","http://www.nplg.gov.ge/ilia/ka/u4333/","7","http://www.nplg.gov.ge/ilia/ka/u4333/7/","ჭახონელი, თეოფილე","http://www.nplg.gov.ge/ilia/ka/00006540/","თეოფილე ჭახონელი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525496446-5411","http://www.nplg.gov.ge/ilia/ka/u4333/","17","http://www.nplg.gov.ge/ilia/ka/u4333/17/","ჭყონია, ანა მეთოდეს ასული","http://www.nplg.gov.ge/ilia/ka/00010636/","ანა მეთოდეს ასული ჭყონია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ოზურგეთის განყოფილების გამგეობის თავმჯდომარის ამხანაგი (1916-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ოზურგეთის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525496670-5514","http://www.nplg.gov.ge/ilia/ka/u4333/","10","http://www.nplg.gov.ge/ilia/ka/u4333/10/","ჭელიძე, ივანე ალექსანდრეს ძე","http://www.nplg.gov.ge/ilia/ka/00007865/","ივანე ალექსანდრეს ძე ჭელიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1909-)</li>","null","null","null","null","null","null"
"1525497148-5735","http://www.nplg.gov.ge/ilia/ka/u4332/","12","http://www.nplg.gov.ge/ilia/ka/u4332/12/","წულუკიძე, პლატონ გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00004357/","პლატონ გიორგის ძე წულუკიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525497496-5895","http://www.nplg.gov.ge/ilia/ka/u4332/","3","http://www.nplg.gov.ge/ilia/ka/u4332/3/","წერეთელი, მარიამ რევაზის ასული","http://www.nplg.gov.ge/ilia/ka/00012757/","მარიამ რევაზის ასული წერეთელი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495524-4986","http://www.nplg.gov.ge/ilia/ka/u4334/","22","http://www.nplg.gov.ge/ilia/ka/u4334/22/","ხუნგია, ერმილე","http://www.nplg.gov.ge/ilia/ka/00005388/","ერმილე ხუნგია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525495769-5099","http://www.nplg.gov.ge/ilia/ka/u4334/","14","http://www.nplg.gov.ge/ilia/ka/u4334/14/","ხმალაძე, გაბრიელ ნიკოლოზის ძე","http://www.nplg.gov.ge/ilia/ka/00010484/","გაბრიელ ნიკოლოზის ძე ხმალაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბორჯომის განყოფილების ნამდვილი წევრი (1912-1920)</li>","null","null","null","null","null","null"
"1525493586-4299","http://www.nplg.gov.ge/ilia/ka/u4335/","16","http://www.nplg.gov.ge/ilia/ka/u4335/16/","ჯაჯანიძე, პლატონ ალექსის ძე","http://www.nplg.gov.ge/ilia/ka/00005437/","პლატონ ალექსის ძე ჯაჯანიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ჭიათურის განყოფილების ნამდვილი წევრი (1909-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1908-)</li>","null","null","null","null","null","null"
"1525497264-5787","http://www.nplg.gov.ge/ilia/ka/u4332/","8","http://www.nplg.gov.ge/ilia/ka/u4332/8/","წიქარიძე, ვანო გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00014375/","ვანო გიორგის ძე წიქარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525494455-4603","http://www.nplg.gov.ge/ilia/ka/u4335/","10","http://www.nplg.gov.ge/ilia/ka/u4335/10/","ჯაფარიძე, ბესარიონ დარისპანის ძე","http://www.nplg.gov.ge/ilia/ka/00012657/","ბესარიონ დარისპანის ძე ჯაფარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525496918-5628","http://www.nplg.gov.ge/ilia/ka/u4333/","4","http://www.nplg.gov.ge/ilia/ka/u4333/4/","ჭანია, მაქსიმე გვოტის ძე","http://www.nplg.gov.ge/ilia/ka/00015813/","მაქსიმე გვოტის ძე ჭანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფუქის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525493963-4433","http://www.nplg.gov.ge/ilia/ka/u4335/","22","http://www.nplg.gov.ge/ilia/ka/u4335/22/","ჯოლოხავა, გიორგი ოთარის ძე","http://www.nplg.gov.ge/ilia/ka/00015826/","გიორგი ოთარის ძე ჯოლოხავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფუქის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525493540-4283","http://www.nplg.gov.ge/ilia/ka/u4335/","11","http://www.nplg.gov.ge/ilia/ka/u4335/11/","ჯაფარიძე, ელისაბედ","http://www.nplg.gov.ge/ilia/ka/00012729/","ელისაბედ ჯაფარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525493534-4281","http://www.nplg.gov.ge/ilia/ka/u4335/","11","http://www.nplg.gov.ge/ilia/ka/u4335/11/","ჯაფარიძე, ერემია ქრისტეფორეს ძე","http://www.nplg.gov.ge/ilia/ka/00015730/","ერემია ქრისტეფორეს ძე ჯაფარიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495228-4863","http://www.nplg.gov.ge/ilia/ka/u4334/","26","http://www.nplg.gov.ge/ilia/ka/u4334/26/","ხუციშვილი, ნინო","http://www.nplg.gov.ge/ilia/ka/00015788/","ნინო ხუციშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525494214-4520","http://www.nplg.gov.ge/ilia/ka/u4335/","15","http://www.nplg.gov.ge/ilia/ka/u4335/15/","ჯაში, ვენერა","http://www.nplg.gov.ge/ilia/ka/00012650/","ვენერა ჯაში","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525495585-5015","http://www.nplg.gov.ge/ilia/ka/u4334/","20","http://www.nplg.gov.ge/ilia/ka/u4334/20/","ხოშტარია, კირილე გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00005370/","კირილე გიორგის ძე ხოშტარია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების წევრი (1913-1914)</li>","null","null","null","null","null","null"
